# col1   col2      col3     col4      col5     col6      col7     col8      col9     col10     col11    col12     col13    col14     col15    col16     col17    col18     col19    col20     col21    col22     col23    col24     col25    col26   col27   col28   col29   col30   col31   col32   col33   col34   col35   col36   col37    col38     col39    col40     col41    col42     col43    col44     col45    col46     col47    col48     col49    col50     col51    col52     col53    col54     col55    col56     col57    col58     col59    col60     col61    col62   col63   col64   col65   col66     col67    col68      col69    col70              col71                 col72              col73                 col74              col75                 col76              col77                 col78   col79   col80   col81   col82   col83   col84   col85   col86   col87   col88   col89   col90   col91   col92   col93   col94   col95   col96              col97      col98              col99      col164   col161    col162      col163     col100           
  330    19.4681   0.0049   19.1697   0.0051   19.2789   0.0044   19.3934   0.0046   19.29     0.0045   -99.9     -99.9    18.8819   0.0038   19.0685   0.0039   18.9857   0.0045   18.955    0.0266   18.84     0.0044   19.0147   0.0054   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0127   19.1387   0.0040   19.4626   0.0047   19.4625   0.0048   19.3889   0.0045   19.2556   0.0043   19.4264   0.0046   19.3391   0.0045   19.0284   0.0038   19.1727   0.0040   19.1557   0.0041   18.9919   0.0038   19.0266   0.0038   -99.9   -99.9   -99.9   -99.9   19.2025   0.0043   -99.8315   0.0040   18.7617938206271   0.00192311042522619   18.4400382720199   0.00181936682445631   17.9953096551661   0.00436586935903303   17.6324158074966   0.00544590356472427   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   21.7884671815313   0.022885   21.1700796195313   0.01847    1.754    805687    149.95583   2.028063   422484121489375  
  333    24.6792   0.0579   24.3189   0.0542   24.192    0.0449   24.5262   0.0519   24.0006   0.0413   23.2279   0.0268   22.3766   0.0225   21.7103   0.0148   21.0187   0.017    20.6694   0.1191   20.5589   0.0126   23.2924   0.1823   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1228   24.7297   0.0895   24.4887   0.0782   24.4599   0.0675   24.4499   0.0885   24.4417   0.064    24.5375   0.0924   24.007    0.0548   23.5194   0.0411   23.5744   0.0404   23.5072   0.0448   23.3321   0.0398   22.8934   0.0286   -99.9   -99.9   -99.9   -99.9   23.5979   0.0804   -99.8315   0.0333   20.1292048683992   0.00449938180609265   20.2012795089573   0.00627101019487207   20.6602249744405   0.0472976180010958    20.7322423173323   0.0930600342156841    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.247    818569    149.85867   2.108433   281746633134079  
  334    26.3732   0.1401   25.8196   0.1061   25.6459   0.0922   26.0212   0.1104   25.2183   0.07     24.3834   0.044    23.4504   0.04     22.4509   0.0283   21.7049   0.0301   21.5203   0.2644   21.2376   0.0217   24.3861   0.3577   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.323    25.8342   0.2105   26.4771   0.4376   25.9523   0.2229   25.9063   0.2673   25.7014   0.1696   25.7485   0.2341   25.3956   0.1643   24.5871   0.0875   24.6153   0.0868   24.4365   0.0919   24.2678   0.0823   23.7223   0.0517   -99.9   -99.9   -99.9   -99.9   24.9008   0.2392   -99.8315   0.0676   20.6947680257044   0.0070837912359574    20.6871880375416   0.010085573132433     20.6226142202724   0.0469460545251269    20.3287152345633   0.0680031814567196    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.226    825815    149.8638    2.058731   281746633134079  
  338    23.907    0.0344   23.3009   0.0294   23.2911   0.025    23.4874   0.0313   23.3207   0.0255   22.8971   0.0203   22.6226   0.0221   22.8106   0.0329   22.2286   0.0466   21.7653   0.282    21.6956   0.0312   22.9128   0.0909   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1187   23.7995   0.0438   23.3522   0.0349   23.0809   0.0248   23.3513   0.0356   23.3558   0.0284   23.4324   0.0368   23.3389   0.0303   22.8656   0.0256   23.0532   0.0281   22.918    0.0247   23.0354   0.0277   22.8268   0.0265   -99.9   -99.9   -99.9   -99.9   22.9968   0.0435   -99.8315   0.0285   21.794832118666    0.0172985956321293    21.7128098654929   0.0231127724949003    21.8606893434812   0.137567983810345     21.2574238636895   0.154522937450455     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.048    817241    149.88715   2.117183   281746633134079  
  340    21.2363   0.0152   21.6239   0.0212   21.743    0.0191   21.6361   0.0169   21.7758   0.0193   21.5083   0.0167   21.0744   0.016    21.852    0.0184   21.3324   0.0249   21.0359   0.1527   20.7408   0.0173   21.472    0.0681   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0826   21.7774   0.014    21.7449   0.014    21.5603   0.0119   21.3489   0.0115   21.7249   0.0128   21.6392   0.0133   21.5858   0.0121   21.3728   0.0115   21.5885   0.0127   21.6203   0.0126   21.5964   0.0125   21.3631   0.0117   -99.9   -99.9   -99.9   -99.9   21.6433   0.0167   -99.8315   0.015    20.7783152098244   0.00735708907517592   20.6828497798256   0.0107773171835738    20.4416687393683   0.0370587719062355    20.291745935899    0.0724044991598823    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      24.7258773406153   0.130617   2.182    803010    149.89508   2.047203   422484121489407  
  342    21.4014   0.0149   21.4347   0.0176   21.7823   0.0175   21.6767   0.0151   21.7752   0.0175   -99.9     -99.9    21.3041   0.0161   21.9612   0.0179   21.5225   0.027    21.1962   0.1792   21.3667   0.0256   21.3282   0.0522   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.062    21.8675   0.0147   21.45     0.0121   21.6583   0.0136   21.7769   0.0144   21.7908   0.0144   21.7682   0.0142   21.7901   0.0148   21.4748   0.0121   21.5454   0.0125   21.482    0.013    21.4763   0.013    21.175    0.0104   -99.9   -99.9   -99.9   -99.9   21.5532   0.0156   -99.8315   0.0108   21.0608785754855   0.0085465630792995    20.7578721413392   0.0102329762196575    20.3991347682248   0.0336954719200807    19.8787502442058   0.0432569524408754    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      1.91     795787    149.89792   2.093916   281746633134047  
  343    21.9303   0.0147   21.0919   0.0116   20.7546   0.0083   21.3159   0.0101   20.7014   0.0082   -99.9     -99.9    19.9752   0.0059   19.7298   0.0055   19.5405   0.0061   19.5352   0.044    19.5424   0.0065   20.2691   0.012    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0226   22.1279   0.0169   20.5523   0.0078   21.1636   0.0104   21.0659   0.01     21.069    0.0099   20.6998   0.0083   20.6621   0.0082   20.345    0.0070   20.2361   0.0066   20.2925   0.0069   20.3744   0.0072   20.189    0.0065   -99.9   -99.9   -99.9   -99.9   20.2499   0.0072   -99.8315   0.0069   19.3944454218651   0.00282619461073555   19.1246081406445   0.00297731187799459   18.6621746692514   0.00785767984490798   17.9706569273365   0.00813044294964129   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.791    797841    149.90952   2.080573   271656423391     
  346    20.1759   0.0065   19.8232   0.0065   19.6429   0.0050   19.9879   0.0062   19.6836   0.0051   -99.9     -99.9    19.4431   0.0046   19.7323   0.0053   19.4629   0.0057   19.1617   0.0251   19.1211   0.0049   19.649    0.0072   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0163   20.1434   0.0064   20.0344   0.0061   20.162    0.0061   19.5806   0.0049   19.6782   0.0048   19.8197   0.0055   19.5024   0.0044   19.4258   0.0045   19.7403   0.0052   19.6729   0.0048   19.6896   0.0049   19.5609   0.0048   -99.9   -99.9   -99.9   -99.9   19.7518   0.0055   -99.8315   0.0052   19.0843732929611   0.00258506951229281   18.6187377399466   0.00217658920635629   17.9744836798107   0.00485250576202591   17.4018684969571   0.00501381618372683   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.22     792192    149.93088   2.118734   281746633134047  
  348    24.396    0.0306   24.0809   0.0316   24.0312   0.027    24.3695   0.0298   24.1548   0.03     24.0304   0.0264   23.7782   0.0376   22.897    0.027    22.3154   0.0519   21.9997   0.4232   21.5269   0.0292   24.0006   0.1077   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1554   24.7906   0.0949   24.7182   0.0948   24.3185   0.0438   23.4798   0.0468   24.178    0.0391   24.3741   0.0809   24.1303   0.0421   23.8441   0.0549   23.8775   0.0537   24.2599   0.0581   24.0652   0.0553   23.606    0.0477   -99.9   -99.9   -99.9   -99.9   24.1423   0.1339   -99.8315   0.0357   21.2288236534027   0.00919783159001879   21.0054765323363   0.0120823942786114    20.6403432489447   0.0393285460496183    21.0032454159958   0.117674277001178     -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.25     769646    150.06992   2.101624   422484121489407  
  349    23.8684   0.043    22.7116   0.0286   21.7659   0.0155   22.8159   0.0183   21.9688   0.0171   21.7576   0.0151   21.7397   0.0186   21.5977   0.0151   21.6564   0.0307   22.0779   0.4637   21.3273   0.0257   21.8594   0.0523   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.054    23.2285   0.0306   22.7123   0.0235   22.5182   0.0241   22.8573   0.0269   22.6641   0.0261   21.9679   0.0157   21.9051   0.0175   21.7695   0.0141   21.6408   0.0131   21.7962   0.0175   21.835    0.0185   21.8011   0.0146   -99.9   -99.9   -99.9   -99.9   21.8909   0.0204   -99.8315   0.0135   21.2623773476194   0.0105367646836416    21.1443344200305   0.0136557887356326    21.1929011678961   0.0645344762598838    20.0578781198479   0.0494384878017075    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      3.499    804307    150.00438   2.038898   281746633134079  
  351    23.7466   0.0351   23.4714   0.0361   23.4916   0.0326   23.6746   0.0326   23.5018   0.0329   22.8706   0.0245   22.4871   0.0259   22.0398   0.0183   21.2953   0.0212   21.5298   0.2454   20.8987   0.0172   22.8899   0.0845   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1314   24.0842   0.0554   23.2273   0.0317   23.4706   0.0446   23.7082   0.0473   23.7044   0.0517   23.4068   0.0384   23.4975   0.0502   23.2094   0.0369   23.0567   0.0299   22.8912   0.0358   22.8674   0.0373   22.6706   0.025    -99.9   -99.9   -99.9   -99.9   23.1979   0.0585   -99.8315   0.0281   20.6937201970618   0.00643151037419589   20.4739565205836   0.00792808942735577   20.0865930316151   0.0267461666451724    19.6794431215297   0.0360291853980477    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.018    800296    150.04262   2.06329    281746633134079  
  352    20.293    0.0075   19.6637   0.0066   19.7035   0.0056   19.9356   0.0060   19.9107   0.0062   -99.9     -99.9    19.5014   0.0052   19.6801   0.0051   19.4103   0.0057   19.3931   0.0403   19.2115   0.0052   19.795    0.0083   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0184   19.2334   0.0042   20.0534   0.0061   19.9698   0.0060   19.966    0.0059   19.8045   0.0055   19.9172   0.0057   19.9379   0.0059   19.5738   0.0048   19.8556   0.0055   19.8395   0.0057   19.8423   0.0057   19.7016   0.0051   -99.9   -99.9   -99.9   -99.9   19.9211   0.0061   -99.8315   0.0057   19.6021791483863   0.00307595311134094   19.5485959092308   0.00411485042481871   19.172018342344    0.0117381471412305    18.5348936182414   0.0137749155550709    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   24.6193251085713   0.089415   24.6691887225713   0.10312    2.497    807384    150.05892   2.015179   422484121489375  
  357    24.3722   0.0433   23.9383   0.0409   23.7014   0.0319   24.0685   0.0415   23.6232   0.0303   23.1584   0.0237   22.6499   0.025    22.6546   0.0315   21.8689   0.0338   21.6723   0.2791   21.5074   0.029    23.1853   0.1123   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.1217   24.2351   0.0624   24.1739   0.0614   23.5572   0.0395   23.8199   0.0514   24.0221   0.0543   23.7919   0.05     23.7053   0.0499   23.3542   0.0379   23.2821   0.0345   23.2382   0.0387   23.2359   0.0435   22.9533   0.0297   -99.9   -99.9   -99.9   -99.9   23.2729   0.0606   -99.8315   0.0315   21.2914415852962   0.0105260171303309    21.0625454835684   0.0128807525434392    20.6842843878203   0.0440951390740696    20.4200865208298   0.0726017854683692    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.136    1043276   149.99176   2.131974   141009144778751  
  358    18.9128   0.0038   18.8123   0.0042   19.0107   0.0039   19.0537   0.0038   19.0838   0.0040   -99.9     -99.9    18.3968   0.0030   19.0396   0.0038   18.7282   0.0038   18.3184   0.0146   18.2498   0.0030   19.1572   0.0054   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9    19.0254   0.0038   18.8829   0.0035   18.9037   0.0034   18.8663   0.0035   19.0922   0.0037   19.3285   0.0043   19.07     0.0036   18.4671   0.0029   19.1645   0.0040   19.2226   0.0039   19.3771   0.0042   19.0902   0.0038   -99.9   -99.9   -99.9   -99.9   19.1846   0.0041   -99.8315   0.0039   17.4670909256943   0.00130242326982922   17.1839334744952   0.00125057030999013   16.8752125765953   0.00226889467081129   16.6525847260621   0.00277645121554559   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   19.5828258627903   0.018673   19.2071913853903   0.010272   0.373    786683    150.10521   1.981182   422484121489375  
  361    21.0981   0.01     20.8488   0.0104   20.8162   0.0086   21.0786   0.0095   20.7762   0.0085   -99.9     -99.9    20.6252   0.0083   20.5529   0.0079   20.3105   0.0109   19.9039   0.0629   19.8615   0.0084   20.6813   0.0141   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0337   21.0752   0.0099   21.0939   0.01     21.3059   0.0132   20.9237   0.0092   21.0221   0.0114   20.9476   0.0093   20.4841   0.0088   20.6443   0.0081   20.6611   0.0081   20.726    0.0101   20.704    0.01     20.6583   0.0081   -99.9   -99.9   -99.9   -99.9   20.7      0.0092   -99.8315   0.0081   19.2682890766313   0.00275762872112908   19.1125466754072   0.00317856705189704   18.8846354260453   0.00990770528482689   18.5910620466141   0.0148373808670727    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   22.5159900962073   0.029347   21.3041414886073   0.010802   1.18     777509    150.14559   2.043068   422484121489375  
  363    20.3945   0.0077   20.1361   0.0080   20.1655   0.0068   20.3179   0.0078   20.2972   0.0073   -99.9     -99.9    19.9511   0.0063   20.3601   0.0072   20.2606   0.0098   20.0655   0.0699   20.0169   0.0092   20.0323   0.0096   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0213   20.3887   0.0072   20.1996   0.0066   20.2613   0.0072   20.2173   0.0066   20.3052   0.0073   20.2934   0.0068   20.1999   0.0069   20.0544   0.0061   20.1655   0.0064   20.1235   0.0067   20.1211   0.0067   19.8968   0.0056   -99.9   -99.9   -99.9   -99.9   20.2531   0.0073   -99.8315   0.0060   19.5052537408565   0.00260783992565994   19.0821387034563   0.00294452944941601   18.5136706001552   0.00616874427286002   18.0996182420447   0.0090115180129259    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      22.6378832812883   0.031744   1.92     784281    150.19557   2.004439   281746633134047  
  365    22.2858   0.0156   21.3644   0.0119   21.3135   0.0097   21.7927   0.0121   21.3666   0.01     -99.9     -99.9    21.0188   0.0091   20.8116   0.0097   20.7473   0.0147   20.9737   0.1709   20.6715   0.0159   21.3423   0.0267   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0369   22.3069   0.0184   21.5592   0.0126   21.5528   0.0115   21.6949   0.0136   21.5777   0.0116   21.101    0.0101   21.4512   0.0111   21.1562   0.0103   21.2528   0.0108   21.3621   0.0109   21.2805   0.0104   21.3235   0.0114   -99.9   -99.9   -99.9   -99.9   21.347    0.0136   -99.8315   0.0118   20.5164687985158   0.00530169425165092   20.2765791604941   0.00693850466111725   19.7825237934724   0.018719473306733     19.0888752123786   0.0218524738526733    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      -99.0              -99.0      2.671    757726    150.28563   2.014588   141009144778719  
  369    22.597    0.0191   22.4369   0.0206   22.1296   0.0151   22.569    0.0202   22.1356   0.0151   21.951    0.0136   21.6648   0.0138   21.3986   0.0143   20.7827   0.0149   20.2903   0.105    20.3012   0.0115   21.9876   0.0446   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   0.0529   22.6871   0.0227   22.688    0.0232   22.5052   0.0163   22.4393   0.0204   22.3392   0.0149   22.3212   0.019    22.0172   0.0129   21.7896   0.0144   21.9842   0.0156   22.0275   0.0133   22.1367   0.0144   21.8093   0.0147   -99.9   -99.9   -99.9   -99.9   22.0496   0.022    -99.8315   0.0164   19.8971820404373   0.00375693096430612   19.8481696023254   0.0054139780917068    19.927829818443    0.0214075399595661    19.7137600378638   0.0415107100784757    -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.9   -99.0              -99.0      22.6234731777173   0.024796   1.165    760069    150.2534    1.996635   281746633134079  
